50,0.0,0.0,0.0
100,0.0,0.0,0.0
1000,0.0,0.0,0.0
2000,0.0,0.0,0.0
3000,0.0,0.0,0.0
4000,0.0,0.0,0.001594048884165781
5000,0.0,0.0,0.0
