3000,0.5202639019792649,0.7540056550424128,0.9076343072573044
3000,0.646559849198869,0.8133836003770029,0.9066918001885014
3000,0.1002679307502061,0.12015663643858203,0.4102431986809563
3000,0.31986809563066776,0.4882522671063479,0.580997526793075
10000,0.319896449704142,0.5743343195266272,0.7999260355029586
10000,0.4171597633136095,0.6120562130177515,0.7414940828402367
10000,0.4415680473372781,0.6671597633136095,0.8391272189349113
1700,0.5353159851301115,0.7211895910780669,0.8280669144981413
1700,0.5148698884758365,0.7091078066914498,0.8578066914498141
3000,0.5415986949429038,0.6916802610114192,0.797716150081566
5000,0.582258064516129,0.7698924731182796,0.8720430107526882
5000,0.5639784946236559,0.7596774193548387,0.8655913978494624
5000,0.7655847501287996,0.9152498712004121,0.9755280783101494
5000,0.8201957753735188,0.9392065945388974,0.9853168469860897
