100,0.4277364505844846,0.6471838469713072,0.7353878852284803
200,0.47449521785334753,0.7252922422954304,0.8193411264612115
300,0.5345377258235919,0.7741764080765143,0.8767268862911796
400,0.5106269925611052,0.7507970244420828,0.8645058448459086
500,0.4851222104144527,0.7577045696068013,0.8655685441020191
600,0.5138150903294367,0.767268862911796,0.8756641870350691
700,0.5111583421891605,0.798087141339001,0.8931987247608927
800,0.536663124335813,0.7948990435706695,0.8937300743889479
900,0.5350690754516472,0.8012752391073327,0.900106269925611
1000,0.777364505844846,0.9187035069075452,0.9760892667375133
1100,0.6625929861849097,0.8485653560042508,0.9176408076514346
1200,0.5520722635494155,0.8065887353878852,0.8990435706695006
1300,0.665249734325186,0.859192348565356,0.926673751328374
1400,0.777364505844846,0.9256110520722636,0.9750265674814028
1500,0.7699256110520722,0.9176408076514346,0.973432518597237
1600,0.7832093517534537,0.9282678002125399,0.9750265674814028
1700,0.7763018065887354,0.9298618490967057,0.9782146652497343
1800,0.7709883103081828,0.9229543039319873,0.9750265674814028
1900,0.7752391073326249,0.926673751328374,0.9729011689691818
2000,0.779489904357067,0.9303931987247609,0.975557917109458
