100,0.5818278427205101,0.7768331562167906,0.8788522848034006
200,0.7242295430393199,0.8900106269925611,0.9553666312433581
300,0.7465462274176408,0.9048884165781084,0.9622741764080766
400,0.589798087141339,0.7789585547290117,0.8820403825717322
500,0.7651434643995749,0.9234856535600425,0.971307120085016
600,0.759298618490967,0.922422954303932,0.9729011689691818
700,0.769394261424017,0.9192348565356004,0.9702444208289054
800,0.7747077577045696,0.9187035069075452,0.9771519659936238
900,0.7789585547290117,0.926673751328374,0.9776833156216791
1000,0.7837407013815091,0.9293304994686503,0.9771519659936238
1100,0.7757704569606801,0.9309245483528161,0.9776833156216791
1200,0.7752391073326249,0.9287991498405951,0.975557917109458
1300,0.7805526036131775,0.9335812964930924,0.9792773645058448
1400,0.777364505844846,0.9298618490967057,0.9782146652497343
1500,0.7736450584484591,0.9250797024442083,0.9782146652497343
1600,0.7863974495217854,0.9250797024442083,0.9782146652497343
1700,0.7869287991498406,0.9351753453772582,0.9803400637619554
1800,0.781615302869288,0.9394261424017003,0.9824654622741764
1900,0.7879914984059511,0.9325185972369819,0.9760892667375133
2000,0.7848034006376196,0.9325185972369819,0.9787460148777896
