50,0.0005313496280552603,0.0010626992561105207,0.006376195536663124
100,0.0005313496280552603,0.0021253985122210413,0.009564293304994687
1000,0.0,0.0,0.0010626992561105207
2000,0.0,0.0,0.0
3000,0.0,0.0,0.0
4000,0.0,0.0,0.0
5000,0.0,0.0,0.0
