1000,0.6822529224229543,0.842720510095643,0.9287991498405951
1100,0.7778958554729012,0.9261424017003188,0.9723698193411264
1200,0.769394261424017,0.926673751328374,0.9750265674814028
1300,0.7704569606801275,0.9272051009564294,0.9766206163655685
1400,0.7752391073326249,0.9234856535600425,0.9750265674814028
1500,0.7704569606801275,0.9250797024442083,0.9782146652497343
1600,0.7720510095642933,0.9234856535600425,0.9760892667375133
1700,0.7704569606801275,0.924548352816153,0.9702444208289054
1800,0.7784272051009564,0.9325185972369819,0.9808714133900106
1900,0.7715196599362381,0.9282678002125399,0.9803400637619554
2000,0.7800212539851222,0.9298618490967057,0.9808714133900106
